,STATION,DATE,DEWP,DEWP_ATTRIBUTES,ELEVATION,FRSHTT,GUST,LATITUDE,LONGITUDE,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,NAME,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
17,99592099999,2000-01-18,42.1,22,0.0,0,999.9,49.9,-2.9,48.2,*,42.6,*,20.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1036.0,22,999.9,999.9,0,45.6,22,6.2,22,12.1,19
18,99592099999,2000-01-19,40.0,22,0.0,0,999.9,49.9,-2.9,48.2,*,46.8,*,16.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1037.2,22,999.9,999.9,0,47.4,23,9.9,22,13.6,22
19,99592099999,2000-01-20,36.0,22,0.0,0,999.9,49.9,-2.9,47.7,*,43.2,*,18.1,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1035.6,21,999.9,999.9,0,45.5,23,11.1,23,10.5,21
20,99592099999,2000-01-21,33.7,23,0.0,0,999.9,49.9,-2.9,46.8,*,43.7,*,15.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1034.3,22,999.9,999.9,0,45.4,24,12.2,23,11.0,22
21,99592099999,2000-01-22,36.7,23,0.0,0,999.9,49.9,-2.9,49.8,*,45.0,*,35.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1025.1,22,999.9,999.9,0,47.0,23,11.9,23,26.7,19
22,99592099999,2000-01-23,31.8,20,0.0,0,999.9,49.9,-2.9,45.1,*,43.5,*,22.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1025.9,20,999.9,999.9,0,44.4,21,12.1,21,16.0,21
23,99592099999,2000-01-24,32.2,22,0.0,0,999.9,49.9,-2.9,43.9,*,41.9,*,16.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1025.0,22,999.9,999.9,0,43.0,23,12.4,22,10.9,22
24,99592099999,2000-01-25,30.8,22,0.0,0,999.9,49.9,-2.9,43.7,*,41.0,*,16.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1028.4,23,999.9,999.9,0,42.5,23,11.9,22,13.1,23
25,99592099999,2000-01-26,23.4,22,0.0,0,999.9,49.9,-2.9,41.9,*,38.3,*,19.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1031.8,22,999.9,999.9,0,40.2,23,14.0,23,15.1,21
26,99592099999,2000-01-27,28.0,22,0.0,0,999.9,49.9,-2.9,46.0,*,41.4,*,8.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1030.1,22,999.9,999.9,0,43.4,23,11.5,20,2.6,23
27,99592099999,2000-01-28,35.2,21,0.0,0,999.9,49.9,-2.9,50.7,*,44.8,*,35.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1018.2,21,999.9,999.9,0,48.1,22,19.1,19,22.4,22
28,99592099999,2000-01-29,47.8,20,0.0,0,999.9,49.9,-2.9,52.9,*,50.2,*,36.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1008.8,20,999.9,999.9,0,51.7,20,6.3,20,30.0,17
29,99592099999,2000-01-30,48.1,24,0.0,0,999.9,49.9,-2.9,52.7,*,50.4,*,28.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1019.7,24,999.9,999.9,0,52.0,24,8.9,24,24.7,24
30,99592099999,2000-01-31,47.3,22,0.0,0,999.9,49.9,-2.9,52.0,*,49.8,*,26.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1024.1,22,999.9,999.9,0,51.4,22,16.4,19,18.4,22
31,99592099999,2000-02-01,46.7,20,0.0,0,999.9,49.9,-2.9,52.2,*,49.6,*,35.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1016.4,18,999.9,999.9,0,51.0,20,11.6,20,20.1,19
32,99592099999,2000-02-02,40.9,20,0.0,0,999.9,49.9,-2.9,51.3,*,46.8,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1023.8,18,999.9,999.9,0,49.1,21,26.3,19,16.4,21
33,99592099999,2000-02-03,41.2,23,0.0,0,999.9,49.9,-2.9,50.9,*,48.2,*,15.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1035.1,22,999.9,999.9,0,49.3,23,29.4,23,12.2,21
34,99592099999,2000-02-04,44.1,23,0.0,0,999.9,49.9,-2.9,50.9,*,48.4,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1034.1,22,999.9,999.9,0,49.7,23,19.2,22,16.0,22
35,99592099999,2000-02-05,43.4,23,0.0,0,999.9,49.9,-2.9,51.3,*,47.5,*,18.1,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1026.9,21,999.9,999.9,0,49.2,23,9.0,22,11.5,21
36,99592099999,2000-02-06,48.4,23,0.0,0,999.9,49.9,-2.9,52.5,*,50.2,*,28.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1017.2,21,999.9,999.9,0,51.3,24,7.8,24,20.0,22
37,99592099999,2000-02-07,44.7,21,0.0,0,999.9,49.9,-2.9,52.9,*,49.5,*,37.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1014.3,19,999.9,999.9,0,50.9,21,8.1,20,24.6,18
38,99592099999,2000-02-08,44.8,23,0.0,0,999.9,49.9,-2.9,54.1,*,47.1,*,40.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1011.5,23,999.9,999.9,0,51.6,24,6.6,22,29.0,22
39,99592099999,2000-02-09,41.1,24,0.0,0,999.9,49.9,-2.9,51.4,*,48.6,*,36.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1026.0,22,999.9,999.9,0,50.2,24,16.9,23,21.9,24
40,99592099999,2000-02-10,38.7,21,0.0,0,999.9,49.9,-2.9,52.2,*,45.3,*,36.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1018.0,21,999.9,999.9,0,48.5,23,18.1,22,26.1,20
41,99592099999,2000-02-11,35.8,20,0.0,0,999.9,49.9,-2.9,49.3,*,47.3,*,19.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1029.3,22,999.9,999.9,0,48.4,23,30.2,21,14.1,22
42,99592099999,2000-02-12,43.4,20,0.0,0,999.9,49.9,-2.9,52.0,*,48.6,*,36.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1021.2,20,999.9,999.9,0,50.4,21,14.5,21,25.7,20
43,99592099999,2000-02-13,42.6,24,0.0,0,999.9,49.9,-2.9,51.8,*,46.8,*,22.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1020.8,23,999.9,999.9,0,49.1,24,21.8,23,12.7,22
44,99592099999,2000-02-14,45.3,23,0.0,0,999.9,49.9,-2.9,52.2,*,47.5,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1020.8,22,999.9,999.9,0,49.9,24,16.4,23,15.6,24
45,99592099999,2000-02-15,41.2,21,0.0,0,999.9,49.9,-2.9,50.0,*,46.2,*,34.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1016.1,21,999.9,999.9,0,48.5,23,22.3,21,19.5,23
46,99592099999,2000-02-16,34.7,22,0.0,0,999.9,49.9,-2.9,55.4,*,41.0,*,33.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1009.6,22,999.9,999.9,0,46.4,23,23.8,23,27.7,22
47,99592099999,2000-02-17,39.0,17,0.0,0,999.9,49.9,-2.9,54.3,*,45.3,*,31.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1012.7,18,999.9,999.9,0,48.7,21,17.8,21,21.8,20
48,99592099999,2000-02-18,45.4,21,0.0,0,999.9,49.9,-2.9,52.2,*,49.8,*,38.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1008.5,22,999.9,999.9,0,51.0,23,11.4,22,28.0,22
49,99592099999,2000-02-19,39.3,22,0.0,0,999.9,49.9,-2.9,50.0,*,46.8,*,28.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1017.8,21,999.9,999.9,0,48.6,22,26.8,22,18.4,22
50,99592099999,2000-02-20,35.2,23,0.0,0,999.9,49.9,-2.9,48.6,*,45.0,*,16.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1028.9,22,999.9,999.9,0,46.7,23,27.0,23,8.6,22
51,99592099999,2000-02-21,38.8,22,0.0,0,999.9,49.9,-2.9,49.5,*,46.0,*,22.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1027.2,22,999.9,999.9,0,47.2,22,25.6,19,11.8,21
52,99592099999,2000-02-22,39.8,23,0.0,0,999.9,49.9,-2.9,49.3,*,46.2,*,14.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1022.5,23,999.9,999.9,0,47.6,24,23.3,23,8.1,22
53,99592099999,2000-02-23,48.2,21,0.0,0,999.9,49.9,-2.9,51.6,*,49.3,*,27.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1021.9,20,999.9,999.9,0,50.6,21,12.0,20,13.3,21
54,99592099999,2000-02-24,48.7,19,0.0,0,999.9,49.9,-2.9,52.5,*,47.3,*,30.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1022.6,17,999.9,999.9,0,50.4,20,7.3,19,14.9,20
55,99592099999,2000-02-25,36.1,23,0.0,0,999.9,49.9,-2.9,51.1,*,45.3,*,26.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1029.0,23,999.9,999.9,0,46.3,24,29.3,24,9.5,24
56,99592099999,2000-02-26,42.2,21,0.0,0,999.9,49.9,-2.9,51.6,*,46.4,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1027.9,22,999.9,999.9,0,48.6,22,17.5,22,12.7,21
57,99592099999,2000-02-27,48.2,22,0.0,0,999.9,49.9,-2.9,52.3,*,49.8,*,35.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1017.0,23,999.9,999.9,0,51.2,24,8.4,23,25.1,23
58,99592099999,2000-02-28,41.8,24,0.0,0,999.9,49.9,-2.9,52.2,*,46.9,*,35.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1012.9,24,999.9,999.9,0,49.0,24,20.4,22,22.5,20
59,99592099999,2000-02-29,45.0,21,0.0,0,999.9,49.9,-2.9,63.1,*,47.1,*,37.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1004.4,20,999.9,999.9,0,50.3,21,9.1,20,27.6,20
60,99592099999,2000-03-01,37.0,20,0.0,0,999.9,49.9,-2.9,48.7,*,46.0,*,27.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1012.6,21,999.9,999.9,0,47.4,21,26.3,21,21.8,19
61,99592099999,2000-03-02,42.0,21,0.0,0,999.9,49.9,-2.9,51.6,*,47.3,*,30.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1021.0,23,999.9,999.9,0,49.3,24,17.6,24,22.2,24
62,99592099999,2000-03-03,44.7,22,0.0,0,999.9,49.9,-2.9,52.7,*,46.2,*,44.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1011.8,22,999.9,999.9,0,50.1,23,13.8,23,24.6,21
63,99592099999,2000-03-04,28.9,19,0.0,0,999.9,49.9,-2.9,46.4,*,43.2,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1029.9,18,999.9,999.9,0,44.7,21,31.1,21,10.8,18
64,99592099999,2000-03-05,30.6,23,0.0,0,999.9,49.9,-2.9,47.1,*,45.0,*,14.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1033.9,24,999.9,999.9,0,45.9,24,31.1,22,7.4,21
65,99592099999,2000-03-06,43.0,23,0.0,0,999.9,49.9,-2.9,50.9,*,46.6,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1029.3,23,999.9,999.9,0,48.6,23,20.0,23,16.2,23
66,99592099999,2000-03-07,47.0,23,0.0,0,999.9,49.9,-2.9,51.1,*,49.3,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1027.9,21,999.9,999.9,0,50.3,23,20.4,21,17.0,23
67,99592099999,2000-03-08,48.7,23,0.0,0,999.9,49.9,-2.9,52.0,*,49.8,*,28.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1028.3,23,999.9,999.9,0,51.2,23,10.9,21,21.1,23
68,99592099999,2000-03-09,48.5,22,0.0,0,999.9,49.9,-2.9,51.1,*,48.4,*,29.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1030.4,23,999.9,999.9,0,50.0,23,12.7,22,20.4,21
69,99592099999,2000-03-10,46.6,21,0.0,0,999.9,49.9,-2.9,50.7,*,48.0,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1030.1,20,999.9,999.9,0,49.5,21,10.9,20,17.3,19
70,99592099999,2000-03-11,47.7,23,0.0,0,999.9,49.9,-2.9,51.1,*,49.5,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1024.6,22,999.9,999.9,0,50.3,23,13.8,23,12.7,23
71,99592099999,2000-03-12,47.0,23,0.0,0,999.9,49.9,-2.9,52.5,*,49.1,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1026.9,22,999.9,999.9,0,50.1,23,10.7,21,4.8,22
72,99592099999,2000-03-13,48.2,22,0.0,0,999.9,49.9,-2.9,53.1,*,49.1,*,12.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1028.5,22,999.9,999.9,0,50.6,23,10.0,23,6.6,22
73,99592099999,2000-03-14,46.1,23,0.0,0,999.9,49.9,-2.9,52.7,*,48.7,*,22.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1028.4,23,999.9,999.9,0,50.8,23,22.2,23,17.0,22
74,99592099999,2000-03-15,38.4,22,0.0,0,999.9,49.9,-2.9,49.3,*,46.9,*,22.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1036.0,21,999.9,999.9,0,47.9,22,31.1,22,11.5,20
75,99592099999,2000-03-16,39.2,22,0.0,0,999.9,49.9,-2.9,49.8,*,46.4,*,13.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1036.2,23,999.9,999.9,0,47.8,24,20.2,24,5.7,24
76,99592099999,2000-03-17,41.4,24,0.0,0,999.9,49.9,-2.9,50.9,*,48.4,*,11.1,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1035.1,24,999.9,999.9,0,49.6,24,13.2,24,7.0,21
77,99592099999,2000-03-18,43.1,21,0.0,0,999.9,49.9,-2.9,50.2,*,48.7,*,15.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1035.7,19,999.9,999.9,0,49.3,21,10.1,20,11.8,20
78,99592099999,2000-03-19,38.8,21,0.0,0,999.9,49.9,-2.9,48.9,*,43.5,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1035.4,22,999.9,999.9,0,46.3,23,11.8,21,11.9,21
79,99592099999,2000-03-20,42.0,23,0.0,0,999.9,49.9,-2.9,49.5,*,45.7,*,15.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1029.1,23,999.9,999.9,0,47.2,23,12.7,22,11.1,23
80,99592099999,2000-03-21,43.8,24,0.0,0,999.9,49.9,-2.9,49.6,*,48.0,*,16.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1020.2,22,999.9,999.9,0,48.9,24,6.2,22,12.2,23
81,99592099999,2000-03-22,46.3,21,0.0,0,999.9,49.9,-2.9,52.7,*,49.5,*,14.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1014.3,21,999.9,999.9,0,51.1,21,6.5,20,8.3,21
82,99592099999,2000-03-23,48.0,22,0.0,0,999.9,49.9,-2.9,53.6,*,49.6,*,15.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1008.3,23,999.9,999.9,0,50.9,23,6.5,23,9.8,23
83,99592099999,2000-03-24,46.1,22,0.0,0,999.9,49.9,-2.9,52.0,*,48.4,*,20.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1007.1,21,999.9,999.9,0,50.0,22,21.6,21,13.2,22
84,99592099999,2000-03-25,39.5,22,0.0,0,999.9,49.9,-2.9,49.6,*,45.9,*,22.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1010.7,22,999.9,999.9,0,47.7,23,29.1,22,14.9,23
85,99592099999,2000-03-26,40.6,23,0.0,0,999.9,49.9,-2.9,50.4,*,45.1,*,27.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1008.9,24,999.9,999.9,0,47.8,24,22.3,24,16.1,23
86,99592099999,2000-03-27,39.0,22,0.0,0,999.9,49.9,-2.9,48.9,*,44.4,*,28.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1014.6,23,999.9,999.9,0,46.5,23,22.2,23,21.3,22
87,99592099999,2000-03-28,36.1,22,0.0,0,999.9,49.9,-2.9,47.1,*,43.0,*,27.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1019.7,17,999.9,999.9,0,44.7,23,16.9,21,24.0,19
88,99592099999,2000-03-29,39.4,24,0.0,0,999.9,49.9,-2.9,46.8,*,41.5,*,28.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1015.9,23,999.9,999.9,0,44.7,24,10.0,22,23.9,23
89,99592099999,2000-03-30,41.0,21,0.0,0,999.9,49.9,-2.9,47.1,*,44.2,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1014.2,20,999.9,999.9,0,45.7,22,7.1,21,14.0,21
90,99592099999,2000-03-31,40.1,23,0.0,0,999.9,49.9,-2.9,48.7,*,46.0,*,15.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1007.5,23,999.9,999.9,0,47.2,23,10.8,23,6.9,23
91,99592099999,2000-04-01,44.5,23,0.0,0,999.9,49.9,-2.9,50.5,*,46.2,*,19.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,999.9,23,999.9,999.9,0,48.8,24,21.2,24,12.5,23
92,99592099999,2000-04-02,46.3,22,0.0,0,999.9,49.9,-2.9,50.2,*,48.7,*,22.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,993.6,22,999.9,999.9,0,49.4,22,8.9,22,15.1,20
93,99592099999,2000-04-03,44.9,20,0.0,0,999.9,49.9,-2.9,50.7,*,40.8,*,37.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,986.4,20,999.9,999.9,0,46.6,21,3.8,21,21.8,19
94,99592099999,2000-04-04,35.5,21,0.0,0,999.9,49.9,-2.9,43.9,*,38.5,*,37.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,998.9,21,999.9,999.9,0,41.5,23,10.1,23,30.8,20
95,99592099999,2000-04-05,32.6,20,0.0,0,999.9,49.9,-2.9,48.4,*,40.6,*,26.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1016.9,22,999.9,999.9,0,44.0,23,24.6,23,17.0,22
96,99592099999,2000-04-06,33.1,24,0.0,0,999.9,49.9,-2.9,48.0,*,44.2,*,23.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1027.7,22,999.9,999.9,0,45.4,24,24.3,22,18.5,22
97,99592099999,2000-04-07,40.4,21,0.0,0,999.9,49.9,-2.9,50.2,*,46.9,*,21.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1030.5,21,999.9,999.9,0,48.2,22,9.9,22,14.7,21
98,99592099999,2000-04-08,44.6,21,0.0,0,999.9,49.9,-2.9,49.8,*,48.7,*,14.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1021.8,22,999.9,999.9,0,49.2,22,6.1,21,10.6,19
99,99592099999,2000-04-09,43.8,21,0.0,0,999.9,49.9,-2.9,52.5,*,45.7,*,28.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1011.1,21,999.9,999.9,0,49.5,23,8.4,21,19.9,20
100,99592099999,2000-04-10,39.4,21,0.0,0,999.9,49.9,-2.9,50.4,*,45.0,*,29.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,1012.6,20,999.9,999.9,0,47.8,21,11.2,21,17.1,21
101,99592099999,2000-04-11,39.0,23,0.0,0,999.9,49.9,-2.9,48.6,*,43.9,*,26.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,995.9,22,999.9,999.9,0,46.4,23,20.3,23,17.8,23
102,99592099999,2000-04-12,36.4,22,0.0,0,999.9,49.9,-2.9,47.1,*,43.7,*,54.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,987.7,23,999.9,999.9,0,45.2,23,29.0,21,21.8,21
103,99592099999,2000-04-13,39.8,23,0.0,0,999.9,49.9,-2.9,49.1,*,44.8,*,26.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,994.0,23,999.9,999.9,0,46.4,23,18.9,22,12.7,22
104,99592099999,2000-04-14,39.6,15,0.0,0,999.9,49.9,-2.9,46.9,*,45.5,*,22.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,998.2,15,999.9,999.9,0,46.1,16,24.1,16,11.7,16
105,99592099999,2000-04-15,38.0,20,0.0,0,999.9,49.9,-2.9,47.5,*,41.4,*,37.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,995.2,19,999.9,999.9,0,43.7,20,19.2,19,21.4,20
106,99592099999,2000-04-16,41.5,24,0.0,0,999.9,49.9,-2.9,49.3,*,45.7,*,37.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,992.2,22,999.9,999.9,0,47.5,24,19.4,21,18.2,24
107,99592099999,2000-04-17,42.8,21,0.0,0,999.9,49.9,-2.9,50.9,*,46.6,*,27.0,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,993.6,19,999.9,999.9,0,48.8,22,21.3,21,22.9,22
108,99592099999,2000-04-18,46.8,23,0.0,0,999.9,49.9,-2.9,51.8,*,46.8,*,58.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK",0.0,I,999.5,24,999.9,999.9,0,49.8,24,13.5,22,19.5,23
